root_id,processed_labels
720575940606683070,['Dm4; Possibly missing branches']
720575940606684350,['Dm10; Distal medullary amacrine neuron 10; FBbt_00110135']
720575940606697650,"['ORN_VL1; Ir75d; FBbt_00047054', 'antennal lobe olfactory and thermo/hygrosensory receptor neuron (ALRN)']"
720575940606698430,['(new type) Lobula Medulla 102b_L3-M8; LM102b_L3-M8']
720575940606709890,['T3; FBbt_00003730']
720575940606711910,"['Lamina intrinsic; Lai', 'A wide-field amacrine neuron, Am (designated Lai by Fischbach and Dittrich, https://doi.org/10.1371/journal.pone.0002110 )']"
720575940606722140,['MeTu3b']
720575940606722150,['orphan-BPN-output']
720575940606723430,"['Retinula axon; putative R8-DRA', 'R8DRA', 'Retinula axon; R7']"
720575940606729150,['Dm3; Distal medullary amacrine neuron 3; Fbbt_00003770']
720575940606733670,"['(new type) Serpentine Distal Medulla 100_67; SDm100_67', 'Mti_unknown_12']"
720575940606736830,['T5a; FBbt_00003737']
720575940606743170,['WEDa1_dorsal']
720575940606747740,['Transmedullary 5; Tm5']
720575940606747750,['Lobula Columnar neuron 17; LC17; Lcn17; FBbt_00111752']
720575940606756030,"['(new type) Medulla Tangential Intrinsic 127_789; Mti127_789', '(new type) Serpentine Proximal Medulla 100_789; SPm100_789', 'Dm19', 'Mti_unknown_34']"
720575940606763110,"['ER3d_c', 'ER3d_acd', 'ER3d']"
720575940606763710,['Distal medulla 8; Dm8']
720575940606782300,['Lamina monopolar 2; L2']
720575940606821250,['T4a; FBbt_00003732']
720575940606855810,['T5d; FBbt_00003740']
720575940606865330,['unclassified_IN_FW_284']
720575940606890370,"['Kenyon_cell, KC alpha beta, KC ab']"
720575940606910850,"['Kenyon_cell, KC alpha beta, KC ab']"
720575940606939010,['tm21']
720575940606942130,['T4d; FBbt_00003735']
720575940606944130,['Centrifugal 2; C2']
720575940606947970,"['Kenyon_cell, KC gamma, KC y']"
720575940606979970,"['Dm3v', 'Dm3; Distal medullary amacrine neuron 3; FBbt_00003770']"
720575940607014530,"['Sundrop; See Sterne et al., 2021; https://doi.org/10.7554/eLife.71679; See https://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS51985#', 'up_DN2_IN_2']"
720575940607015260,"['BM_InOm', 'eye_MSB_FW_191']"
720575940607018370,['Tm2; Transmedullary neuron 2; FBbt_00003790']
720575940607033010,['T5c; FBbt_00003739']
720575940607047810,['T4d; FBbt_00003735']
720575940607063730,['T4d; FBbt_00003735']
720575940607068290,['Mi15; Medullary intrinsic neuron 15; FBbt_00111285']
720575940607099010,['Mi4; Medullary intrinsic neuron 4; FBbt_00003779']
720575940607107970,['Lamina monopolar 2; L2']
720575940607131570,['T4c; FBbt_00003734']
720575940607136130,"['Dm3p', 'Dm3; Distal medullary amacrine neuron 3; FBbt_00003770']"
720575940607155890,"['MBON26; B`2d', 'MBON26, B`2d, FBbt_00049846', 'MBON26; MBONs from Janelia`s hemibrain dataset are described in this paper https://elifesciences.org/articles/62576']"
720575940607167580,"['Lobula Columnar Neuron LC17, FBbt_00111752', 'LC31-LIKE']"
720575940607194290,['T4c; FBbt_00003734']
720575940607199580,['Centrifugal 2; C2']
720575940607204530,['T5b; FBbt_00003738']
720575940607205980,"['Dm3q', 'Dm3; Distal medullary amacrine neuron 3; FBbt_00003770']"
720575940607207810,['Mi14; Medullary intrinsic neuron 14; FBbt_00111284']
720575940607208540,"['(new type) Transmedullary 113_M68-L5; Tm113_M68-L5', '(new type) Transmedullary 108_M68-L5; Tm108_M68-L5', '(new type) Transmedullary 100_M68-L5; Tm100_M68-L5']"
720575940607209820,['TmY3; Transmedullary Y neuron 3; FBbt_00003820']
720575940607210370,"['(new type) Transmedullary 113_M68-L5; Tm113_M68-L5', '(new type) Transmedullary 108_M68-L5; Tm108_M68-L5', '(new type) Transmedullary 100_M68-L5; Tm100_M68-L5']"
720575940607212380,"['Distal medullary 2; Dm2', 'Dm2']"
720575940607218780,"['Mi9; Medulla Intrinsic 9', 'Mi8; Medullary intrinsic neuron 8; FBbt_00003783']"
720575940607225010,['LHl4_anterior']
720575940607227010,['Lamina monopolar 2; L2']
720575940607237250,['Transmedullary 5; Tm5']
720575940607253170,"['SEZ-LN1, second order taste peg neuron (new cell type named in ongoing Ribeiro lab project)']"
720575940607253340,"['(new type) Transmedullary 113_M68-L5; Tm113_M68-L5', '(new type) Transmedullary 108_M68-L5; Tm108_M68-L5', '(new type) Transmedullary 100_M68-L5; Tm100_M68-L5']"
720575940607257730,"['Dm3v', 'Dm3; Distal medullary amacrine neuron 3; FBbt_00003770']"
720575940607265410,"['T2a', 'T2; FBbt_00003728']"
720575940607268530,['T2a; FBbt_00003729']
720575940607278210,['TmY3; Transmedullary Y neuron 3; FBbt_00003820']
720575940607284610,['Lamina monopolar 3; L3']
720575940607286450,"['Dm3q', 'Dm3; Distal medullary amacrine neuron 3; FBbt_00003770']"
720575940607287170,['Tm4; Transmedullary neuron 4; FBbt_00003792']
720575940607293570,"['medial ocellar retinula cell', 'ocellar retinula cell']"
720575940607301810,"['Dm3q', 'Dm3; Distal medullary amacrine neuron 3; FBbt_00003770']"
720575940607314050,"['(new type) Serpentine Distal Medulla 102_67; SDm102_67', 'Mti_unknown_2']"
720575940607329410,['Y3; FBbt_00003914']
720575940607334530,['DmDRA1']
720575940607342210,['Tm4; Transmedullary neuron 4; FBbt_00003792']
720575940607344770,['Transmedullary; Tm21']
720575940607346050,['Transmedullary 5c; Tm5c']
720575940607365910,['(new type) Serpentine Distal Medulla 101_67; SDm101_67']
720575940607369650,['T4a; FBbt_00003732']
720575940607378050,['medial ocellar retinula cell']
720575940607386290,['unclassified_IN_FW_258']
720575940607388850,"['Transmedullary Y neuron 17, TmY17 (A. Nern naming system)']"
720575940607420850,['Transmedullary 5; Tm5']
720575940607424690,['Transmedullary 7; Tm7']
720575940607427250,['Transmedullary Y 5a; TmY5a']
720575940607430530,['Distal medulla 8; Dm8']
720575940607445170,['Transmedullary 5; Tm5']
720575940607448450,['Lamina monopolar 4; L4']
720575940607451570,['Tm3; Transmedullary neuron 3; FBbt_00003791']
720575940607469490,['TmY20; Transmedullary Y neuron 20']
720575940607472050,"['Tm3; Transmedullary neuron 3; Fischbach, K.F., Dittrich, A.P.M. (1989)']"
720575940607473330,"['Transmedullary Y neuron 17, TmY17 (A. Nern naming system)']"
720575940607489970,['Tm1; Transmedullary neuron 1; FBbt_00003789']
720575940607506050,['T1']
720575940607508610,"['Tm3; Transmedullary neuron 3; Fischbach, K.F., Dittrich, A.P.M. (1989)']"
720575940607509170,['Mi4; Medullary intrinsic neuron 4; FBbt_00003779']
720575940607509890,['T5d; FBbt_00003740']
720575940607511900,"['PAM06, B`2m']"
720575940607513730,['Lamina Monopolar 3; L3']
720575940607520690,['Mi9; Medullary intrinsic neuron 9; FBbt_00003784']
720575940607523350,"['Mi9; Medulla Intrinsic 9', 'Mi8; Medullary intrinsic neuron 8; FBbt_00003783', 'Mi 8, Medula intrinsic']"
720575940607527090,['(new type) Medula Lobula 103_M89-L6; ML103_M89-L6']
720575940607527810,['Mi13; Medullary intrinsic neuron 13; FBbt_00111283']
720575940607528370,['Transmedullary Y 11; TmY11']
720575940607529130,['Retinula axon 1-6; R1-6']
720575940607543730,['TmY3; Transmedullary Y neuron 3; FBbt_00003820']
720575940607560370,['Lamina monopolar 1; L1']
720575940607591810,['Transmedullary 5a; Tm5a']
720575940607597660,['DM3_lateral']
720575940607607170,['T4b; FBbt_00003733']
720575940607612290,['T5c']
720575940607621980,['Mi8; Medullary intrinsic neuron 8; FBbt_00003783']
720575940607637340,"['ORN_V; Gr21a; Gr63a; FBbt_00067064', 'antennal lobe olfactory and thermo/hygrosensory receptor neuron (ALRN)']"
720575940607643570,['T1']
720575940607650690,"['transmedullary neuron Tm9, FBbt_00003797 (Fischbach and Dittrich 1989)']"
720575940607658930,"['Transmedullary neuron 16, Tm16, FBbt_00003804 (Fischbach & Dittrich, 1989)']"
720575940607685700,"['AL local neuron, ALLN']"
720575940607687260,"['ALPN, VM2_adPN']"
720575940607696770,['T2; FBbt_00003728']
720575940607700060,['Transmedullary Y 5a; TmY5a']
720575940607730780,['Mi1; Medullary intrinsic neuron 1; FBbt_00003776']
720575940607756930,['L2 Lamina Monopolar']
720575940607772290,['Lobula Columnar neuron 22; LC22; Lcn22; FBbt_00111757']
720575940607808130,['Retinula axon 1-6; R1-6']
720575940607811420,"['ORN_VA2; Or92a; FBbt_00067059', 'antennal lobe olfactory and thermo/hygrosensory receptor neuron (ALRN)']"
720575940607824050,['Retinula axon: R 1-6']
720575940607845250,"['LPLC2, lobula plate-lobula columnar neuron 2, FBbt_00111763']"
720575940607856220,"['Translobula-plate 1; Tlp1 (with LOP arbors in Layers 2 and 4, and small, hairy arbors in the LO)']"
720575940607856770,['Medulla intrinsic 2; Mi2']
720575940607865180,"['ORN_VC2; Or71a; FBbt_00067041', 'antennal lobe olfactory and thermo/hygrosensory receptor neuron (ALRN)']"
720575940607867570,['Retinula axon; R1-6']
720575940607870130,['Lawf2']
720575940607870850,['Mi15; Medullary intrinsic neuron 15; FBbt_00111285']
720575940607875420,['lobula columnar neuron LC10; (e.g. Otsuna']
720575940607900850,['Retinula axon 1-6; R1-6']
720575940607907970,['Retinula axon; R1-6']
720575940607908700,"['Mi9; Medulla Intrinsic 9', 'Mi8; Medullary intrinsic neuron 8; FBbt_00003783']"
720575940607925170,['Tm4; Transmedullary neuron 4; FBbt_00003792']
720575940607927170,['Retinula axon 8; R8']
720575940607929730,"['Retinula axon; R1-6', 'Retinula axon 1-6; R1-6']"
720575940607934300,['T4b; FBbt_00003733']
720575940607944260,['VLPl2_dorsal']
720575940607958990,['Retinula axon; R1-6']
720575940607962290,['Tm3; Transmedullary neuron 3; FBbt_00003791']
720575940607965570,['Retinula axon; R1-6']
720575940607969410,['Retinula axon; R1-6']
720575940607974530,['Tm5c; Transmedullary neuron 5c; FBbt_00110074']
720575940607985330,['Lamina monopolar 4; L4']
720575940607986050,"['Distal medullary 2; Dm2', 'Dm2']"
720575940607987330,"['T2a; FBbt_00003729', 'T3; FBbt_00003729']"
720575940607989170,['Retinula axon; R1-6']
720575940608009750,['Mi4']
720575940608018710,['Mi2; Medullary intrinsic neuron 2; FBbt_00003777']
720575940608026390,['Mi8; Medullary intrinsic neuron 8; FBbt_00003783']
720575940608028290,['Proximal medulla 2; Pm2']
720575940608039090,['Mi8; Medullary intrinsic neuron 8; FBbt_00003783']
720575940608048770,['T1']
720575940608057730,['Centrifugal 2; C2']
720575940608062130,['Retinula axon; R1-6']
720575940608063580,['TmY16; Transmedullary Y neuron 16; https://doi.org/10.1016/j.cub.2022.06.061']
720575940608066690,"['Retinula axon 7; R7', 'R7']"
720575940608073650,['Lobula Plate Columnar neuron 1; LPC1; FBbt_00111767']
720575940608074370,['Sensory ?']
720575940608076210,['Lobula Columnar neuron 15; LC15; Lcn15; FBbt_00111750']
720575940608081330,['Retinula axon 1-6 R1-6']
720575940608082990,"['VLPl2_ventral', 'AIP; CL062 (Hemibrain); Duistermars, B. J., Pfeiffer, B. D., Hoopfer, E. D. & Anderson, D. J. A Brain Module for Scalable Control of Complex, Multi-motor Threat Displays. Neuron 100, 1474-1490.e4 (2018).', 'AVLP_pr12']"
720575940608083780,['DM6']
720575940608085890,['Retinula axon; R1-6']
720575940608087730,['Retinula axon; R1-6']
720575940608102530,['Retinula axon; R1-6']
720575940608104540,['gustatory receptor neuron/GRN?']
720575940608119770,['T4b; FBbt_00003733']
720575940608123010,"['Tm1a; Transmedullary neuron 1a; FBbt_00048135', 'Transmedullary neuron 1, Tm1, FBbt_00003789 (Fischbach & Dittrich, 1989)']"
720575940608132530,['Dm3; Distal medullary amacrine neuron 3; Fbbt_00003770']
720575940608140380,['FB4M']
720575940608144050,['L1 Lamina Monopolar']
720575940608150450,['Retinula axon; R8']
720575940608152450,['Retinula axon; R1-6']
720575940608156290,['Tm4; Transmedullary neuron 4; FBbt_00003792']
720575940608158300,"['Kenyon_cell, KC gamma, KC y']"
720575940608161410,['L2']
720575940608173660,['Transmedullary 5c; Tm5c']
720575940608177330,['Lamina Monopolar L1']
720575940608192860,"['Kenyon_cell, KC alpha beta, KC ab']"
720575940608193970,['Dm3; Distal medullary amacrine neuron 3; Fbbt_00003770']
720575940608206770,['Lamina monopolar 5; L5']
720575940608209220,['TmY3; Transmedullary Y neuron 3; FBbt_00003820']
720575940608211780,['Mi1; Medullary intrinsic neuron 1; FBbt_00003776']
720575940608217010,['Lamina monopolar 4; L4']
720575940608218290,['Retinula axon; R1-6']
720575940608220850,['Retinula axon; R1-6']
720575940608223410,['Retinula axon; R8']
720575940608240050,['Tm4; Transmedullary neuron 4; FBbt_00003792']
720575940608252290,['Lamina monopolar 5; L5']
720575940608259970,['T4a; FBbt_00003732']
720575940608262980,['Centrifugal 2; C2']
720575940608299650,['Proximal medulla 2; Pm2']
720575940608304220,"['MBON15; a`1', 'MBON15, a`1, FBbt_00111010']"
720575940608305500,['T4a; FBbt_00003732']
720575940608315740,['T2; FBbt_00003728']
720575940608318850,['Mi4; Medullary intrinsic neuron 4; FBbt_00003779']
720575940608321410,"['Proximal medulla 1a; Pm1a', 'Proximal medulla 1; Pm1']"
720575940608334770,['Mi8; Medullary intrinsic neuron 8; FBbt_00003783']
720575940608339330,['Retinula axon; R7']
720575940608340060,['Lamina monopolar 1; L1']
720575940608343730,['Medulla intrinsic 8; Mi8']
720575940608352690,['T4b; FBbt_00003733']
720575940608363100,['Tm4; Transmedullary neuron 4; FBbt_00003792']
720575940608368050,"['Retinula axon; R7', 'R7DRA']"
720575940608370610,['DM2_dorsal']
720575940608373340,['Transmedullary 5; Tm5']
720575940608377390,['DM6']
720575940608384860,['Tm4; Transmedullary neuron 4; FBbt_00003792']
720575940608386140,['Lamina monopolar 1; L1']
720575940608395100,['Tm4; Transmedullary neuron 4; FBbt_00003792']
720575940608432760,"['SAD_pr02', 'Upstream WED-PN 9219824 Summer breeze PDP', 'WEDa1_dorsal']"
720575940608451420,"['Horntail; See Sterne et al., 2021; https://doi.org/10.7554/eLife.71679; See https://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS41428#', 'unclassified_IN_FW_96']"
720575940608481860,['aSP-g1']
720575940608498780,['unclassified_IN_FW_420']
720575940608519260,['T3; FBbt_00003730']
720575940608543580,['Tm9; Transmedullary neuron 9; FBbt_00003797']
720575940608597340,['TmY3; Transmedullary Y neuron 3; FBbt_00003820']
720575940608607580,"['(new type) Serpentine Distal Medulla 100_67; SDm100_67', 'Mti_unknown_6']"
720575940608610140,"['(new type) Proximal Medulla 102_8; Pm102_8', 'Medulla tangential 4; Mt4']"
720575940608640370,['Dm3; Distal medullary amacrine neuron 3; Fbbt_00003770']
720575940608667460,"['ORN_DL1; Or10a; FBbt_00067013', 'antennal lobe olfactory and thermo/hygrosensory receptor neuron (ALRN)']"
720575940608673860,['protocerebral interneuron Delta7; PB interneuron Delta7; Delta7; Δ7; FBbt_00049807']
720575940608683100,['Transmedullary 20; Tm20']
720575940608729720,['Tm5c; Transmedullary neuron 5c; FBbt_00110074']
720575940608739630,['(new type) Lobula Intrinsic 122_56; Li122_56']
720575940608741700,['TmY9; Transmedullary Y neuron 9; FBbt_00003827']
720575940608749010,"['T5a', 'T5d, T5, T5d, Cholinergic, FBbt_00003740']"
720575940608756600,"['(new type) Medulla Lobula Visual Projection Neuron100_M8-L6-Tubu03.Li108b_345a6.Tm105_M7-L6 MLVPN100_M8-L6-Tubu03.Li108b_345a6.Tm105_M7-L6', 'MeTu4a']"
720575940608760110,"['bLPTCrn (bilateral lobula plate tangential cell recurrent neuron; new cell naming in ongoing Chiappe Lab project. Part of comprehensive LPTC synaptic partner tracing), hemibrain PS078', 'LALv1']"
720575940608763460,['JO-F']
720575940608780380,['Tm3; Transmedullary neuron 3; FBbt_00003791']
720575940608819780,"['SLPp&v1_ventral', 'WED_pr01']"
720575940608837070,['Mi15; Medullary intrinsic neuron 15; FBbt_00111285']
720575940608883780,['mAL3']
720575940608903260,['Retinula axon 7/8; R7/8']
720575940608907100,['MeTu1']
720575940608909870,['ER1']
720575940608916600,"['Transmedullary 27Y; Tm27Y', 'Transmedullary Y 12; TmY12']"
720575940608918830,"['PEN2_L9', 'DM4_medial', 'PEN2_R9; PEN2']"
720575940608924740,"['T4a; FBbt_00003732', 'T4']"
720575940608945500,['Retinula axon 1-6; R1-6']
720575940608950620,['Transmedullary Y 5a; TmY5a']
720575940608971100,"['Transmedullary 5a; Tm5a', 'Transmedullary 5b; Tm5b']"
720575940608976850,['Retinula axon; R1-6']
720575940608988280,['Dm15; Distal medullary amacrine neuron 15; FBbt_00111276']
720575940609002360,['DM4_medial']
720575940609004920,['DM6_inferior']
720575940609005660,['Dm12; Distal medullary amacrine neuron 12; FBbt_00111273']
720575940609006200,"['Kenyon_cell, KC alpha beta, KC ab']"
720575940609014370,['AVLP_pr01(with lateral projection)']
720575940609038660,['Mi1; Medullary intrinsic neuron 1; FBbt_00003776']
720575940609063800,['Mi1; Medullary intrinsic neuron 1; FBbt_00003776']
720575940609092700,['Retinula axon; R1-6']
720575940609115250,['Retinula axon; R1-6']
720575940609137500,['DL1_ventral']
720575940609181230,"['BM_InOm', 'eye_MSB_FW_99']"
720575940609183950,['DM2_dorsal']
720575940609209180,['Retinula axon 7; R7']
720575940609211740,['Retinula axon; R1-6']
720575940609220450,"['pMP3a, put_PDM15gA, pCd1?']"
720575940609221900,['Retinula axon 1-6; R1-6']
720575940609229660,['Retinula axon; R1-6']
720575940609234130,"['(new type) Lobula Columnar 131_L456-DNb01.DNp18.VES015; Lc131_L456-DNb01.DNp18.VES015', '(new type) Lobula Columnar 105_L456-DNb01.DNp18.PS010.PLP034.VES015; Lc105_L456-DNb01.DNp18.PS010.PLP034.VES015']"
720575940609236060,"['Lamina monopolar 1; L1', 'L1']"
720575940609244110,['ascending_FW_151']
720575940609256540,['Lamina monopolar 2; L2']
720575940609270830,['T4a; FBbt_00003732']
720575940609277230,"['Tm3; Transmedullary neuron 3; Fischbach, K.F., Dittrich, A.P.M. (1989)']"
720575940609293660,['T4b; FBbt_00003733']
720575940609298780,['Distal medulla 13; Dm13']
720575940609310300,['Retinula axon; R1-6']
720575940609312860,['Mi1; Medullary intrinsic neuron 1; FBbt_00003776']
720575940609313860,['T2a; FBbt_00003729']
720575940609313890,['Tm2; Transmedullary neuron 2; FBbt_00003790']
720575940609316050,['DNp']
720575940609323100,"['Distal medullary 2b; Dm2b', 'Distal medullary 2; Dm2']"
